% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
9.213	1	0	922	4	3	28	2196	0	0
9.214	1	10	922	5	4	28	2196	0	0
9.215	1	11	922	6	13	28	2196	0	0
9.216	1	21	922	7	53	28	2196	0	0
9.217	1	18	922	8	14	28	2196	0	0
9.218	1	23	922	9	15	28	2196	0	0
9.219	1	14	922	10	16	28	2196	0	0
9.22	1	24	923	1	25	28	2196	0	0
9.221	1	1	923	2	26	28	2196	0	0
9.222	1	17	923	3	27	28	2196	0	0
9.223	1	3	923	4	28	28	2196	0	0
9.224	1	8	923	5	34	28	2196	0	0
9.225	1	16	923	6	35	28	2196	0	0
9.226	1	5	923	7	36	28	2196	0	0
9.227	1	2	923	8	37	28	2196	0	0
9.228	1	19	923	9	43	28	2196	0	0
9.229	1	6	923	10	44	28	2196	0	0
9.23	1	25	924	1	45	28	2196	0	0
9.231	1	4	924	2	46	28	2196	0	0
9.232	1	22	924	3	48	28	2196	0	0
9.233	1	12	924	4	49	28	2196	0	0
9.234	1	13	924	5	50	28	2196	0	0
9.235	1	20	924	6	51	28	2196	0	0
9.236	1	0	924	7	1	28	2196	0	0
9.237	1	0	924	8	2	28	2196	0	0
9.238	1	0	924	9	3	28	2196	0	0
9.239	1	10	924	10	4	28	2196	0	0
9.24	1	11	925	1	13	28	2196	0	0
9.241	1	21	925	2	53	28	2196	0	0
9.242	1	18	925	3	14	28	2196	0	0
9.243	1	23	925	4	15	28	2196	0	0
9.244	1	14	925	5	16	28	2196	0	0
9.245	1	24	925	6	25	28	2196	0	0
9.246	1	1	925	7	26	28	2196	0	0
9.247	1	17	925	8	27	28	2196	0	0
9.248	1	3	925	9	28	28	2196	0	0
9.249	1	8	925	10	34	28	2196	0	0
9.25	1	16	926	1	35	28	2196	0	0
9.251	1	5	926	2	36	28	2196	0	0
9.252	1	2	926	3	37	28	2196	0	0
9.253	1	19	926	4	43	28	2196	0	0
9.254	1	6	926	5	44	28	2196	0	0
9.255	1	25	926	6	45	28	2196	0	0
9.256	1	4	926	7	46	28	2196	0	0
9.257	1	22	926	8	48	28	2196	0	0
9.258	1	12	926	9	49	28	2196	0	0
9.259	1	13	926	10	50	28	2196	0	0
9.26	1	20	927	1	51	28	2196	0	0
9.261	1	0	927	2	1	28	2196	0	0
9.262	1	0	927	3	2	28	2196	0	0
9.263	1	0	927	4	3	28	2196	0	0
9.264	1	10	927	5	4	28	2196	0	0
9.265	1	11	927	6	13	28	2196	0	0
9.266	1	21	927	7	53	28	2196	0	0
9.267	1	18	927	8	14	28	2196	0	0
9.268	1	23	927	9	15	28	2196	0	0
9.269	1	14	927	10	16	28	2196	0	0
9.27	1	24	928	1	25	28	2196	0	0
9.271	1	1	928	2	26	28	2196	0	0
9.272	1	17	928	3	27	28	2196	0	0
9.273	1	3	928	4	28	28	2196	0	0
9.274	1	8	928	5	34	28	2196	0	0
9.275	1	16	928	6	35	28	2196	0	0
9.276	1	5	928	7	36	28	2196	0	0
9.277	1	2	928	8	37	28	2196	0	0
9.278	1	19	928	9	43	28	2196	0	0
9.279	1	6	928	10	44	28	2196	0	0
9.28	1	25	929	1	45	28	2196	0	0
9.281	1	4	929	2	46	28	2196	0	0
9.282	1	22	929	3	48	28	2196	0	0
9.283	1	12	929	4	49	28	2196	0	0
9.284	1	13	929	5	50	28	2196	0	0
9.285	1	20	929	6	51	28	2196	0	0
9.286	1	0	929	7	1	28	2196	0	0
9.287	1	0	929	8	2	28	2196	0	0
9.288	1	0	929	9	3	28	2196	0	0
9.289	1	10	929	10	4	28	2196	0	0
9.29	1	11	930	1	13	28	2196	0	0
9.291	1	21	930	2	53	28	2196	0	0
9.292	1	18	930	3	14	28	2196	0	0
9.293	1	23	930	4	15	28	2196	0	0
9.294	1	14	930	5	16	28	2196	0	0
9.295	1	24	930	6	25	28	2196	0	0
9.296	1	1	930	7	26	28	2196	0	0
9.297	1	17	930	8	27	28	2196	0	0
9.298	1	3	930	9	28	28	2196	0	0
9.299	1	8	930	10	34	28	2196	0	0
9.3	1	16	931	1	35	28	2196	0	0
9.301	1	5	931	2	36	28	2196	0	0
9.302	1	2	931	3	37	28	2196	0	0
9.303	1	19	931	4	43	28	2196	0	0
9.304	1	6	931	5	44	28	2196	0	0
9.305	1	25	931	6	45	28	2196	0	0
9.306	1	4	931	7	46	28	2196	0	0
9.307	1	22	931	8	48	28	2196	0	0
9.308	1	12	931	9	49	28	2196	0	0
9.309	1	13	931	10	50	28	2196	0	0
9.31	1	20	932	1	51	28	2196	0	0
9.311	1	0	932	2	1	28	2196	0	0
9.312	1	0	932	3	2	28	2196	0	0
9.313	1	0	932	4	3	28	2196	0	0
9.314	1	10	932	5	4	28	2196	0	0
9.315	1	11	932	6	13	28	2196	0	0
9.316	1	21	932	7	53	28	2196	0	0
9.317	1	18	932	8	14	28	2196	0	0
9.318	1	23	932	9	15	28	2196	0	0
9.319	1	14	932	10	16	28	2196	0	0
9.32	1	24	933	1	25	28	2196	0	0
9.321	1	1	933	2	26	28	2196	0	0
9.322	1	17	933	3	27	28	2196	0	0
9.323	1	3	933	4	28	28	2196	0	0
9.324	1	8	933	5	34	28	2196	0	0
9.325	1	16	933	6	35	28	2196	0	0
9.326	1	5	933	7	36	28	2196	0	0
9.327	1	2	933	8	37	28	2196	0	0
9.328	1	19	933	9	43	28	2196	0	0
9.329	1	6	933	10	44	28	2196	0	0
9.33	1	25	934	1	45	28	2196	0	0
9.331	1	4	934	2	46	28	2196	0	0
9.332	1	22	934	3	48	28	2196	0	0
9.333	1	12	934	4	49	28	2196	0	0
9.334	1	13	934	5	50	28	2196	0	0
9.335	1	20	934	6	51	28	2196	0	0
9.336	1	0	934	7	1	28	2196	0	0
9.337	1	0	934	8	2	28	2196	0	0
9.338	1	0	934	9	3	28	2196	0	0
9.339	1	10	934	10	4	28	2196	0	0
9.34	1	11	935	1	13	28	2196	0	0
9.341	1	21	935	2	53	28	2196	0	0
9.342	1	18	935	3	14	28	2196	0	0
9.343	1	23	935	4	15	28	2196	0	0
9.344	1	14	935	5	16	28	2196	0	0
9.345	1	24	935	6	25	28	2196	0	0
9.346	1	1	935	7	26	28	2196	0	0
9.347	1	17	935	8	27	28	2196	0	0
9.348	1	3	935	9	28	28	2196	0	0
9.349	1	8	935	10	34	28	2196	0	0
9.35	1	16	936	1	35	28	2196	0	0
9.351	1	5	936	2	36	28	2196	0	0
9.352	1	2	936	3	37	28	2196	0	0
9.353	1	19	936	4	43	28	2196	0	0
9.354	1	6	936	5	44	28	2196	0	0
9.355	1	25	936	6	45	28	2196	0	0
9.356	1	4	936	7	46	28	2196	0	0
9.357	1	22	936	8	48	28	2196	0	0
9.358	1	12	936	9	49	28	2196	0	0
9.359	1	13	936	10	50	28	2196	0	0
9.36	1	20	937	1	51	28	2196	0	0
9.361	1	0	937	2	1	28	2196	0	0
9.362	1	0	937	3	2	28	2196	0	0
9.363	1	0	937	4	3	28	2196	0	0
9.364	1	10	937	5	4	28	2196	0	0
9.365	1	11	937	6	13	28	2196	0	0
9.366	1	21	937	7	53	28	2196	0	0
9.367	1	18	937	8	14	28	2196	0	0
9.368	1	23	937	9	15	28	2196	0	0
9.369	1	14	937	10	16	28	2196	0	0
9.37	1	24	938	1	25	28	2196	0	0
9.371	1	1	938	2	26	28	2196	0	0
9.372	1	17	938	3	27	28	2196	0	0
9.373	1	3	938	4	28	28	2196	0	0
9.374	1	8	938	5	34	28	2196	0	0
9.375	1	16	938	6	35	28	2196	0	0
9.376	1	5	938	7	36	28	2196	0	0
9.377	1	2	938	8	37	28	2196	0	0
9.378	1	19	938	9	43	28	2196	0	0
9.379	1	6	938	10	44	28	2196	0	0
9.38	1	25	939	1	45	28	2196	0	0
9.381	1	4	939	2	46	28	2196	0	0
9.382	1	22	939	3	48	28	2196	0	0
9.383	1	12	939	4	49	28	2196	0	0
9.384	1	13	939	5	50	28	2196	0	0
9.385	1	20	939	6	51	28	2196	0	0
9.386	1	0	939	7	1	28	2196	0	0
9.387	1	0	939	8	2	28	2196	0	0
9.388	1	0	939	9	3	28	2196	0	0
9.389	1	10	939	10	4	28	2196	0	0
9.39	1	11	940	1	13	28	2196	0	0
9.391	1	21	940	2	53	28	2196	0	0
9.392	1	18	940	3	14	28	2196	0	0
9.393	1	23	940	4	15	28	2196	0	0
9.394	1	14	940	5	16	28	2196	0	0
9.395	1	24	940	6	25	28	2196	0	0
9.396	1	1	940	7	26	28	2196	0	0
9.397	1	17	940	8	27	28	2196	0	0
9.398	1	3	940	9	28	28	2196	0	0
9.399	1	8	940	10	34	28	2196	0	0
9.4	1	16	941	1	35	28	2196	0	0
9.401	1	5	941	2	36	28	2196	0	0
9.402	1	2	941	3	37	28	2196	0	0
9.403	1	19	941	4	43	28	2196	0	0
9.404	1	6	941	5	44	28	2196	0	0
9.405	1	25	941	6	45	28	2196	0	0
9.406	1	4	941	7	46	28	2196	0	0
9.407	1	22	941	8	48	28	2196	0	0
9.408	1	12	941	9	49	28	2196	0	0
9.409	1	13	941	10	50	28	2196	0	0
9.41	1	20	942	1	51	28	2196	0	0
9.411	1	0	942	2	1	28	2196	0	0
9.412	1	0	942	3	2	28	2196	0	0
9.413	1	0	942	4	3	28	2196	0	0
9.414	1	10	942	5	4	28	2196	0	0
9.415	1	11	942	6	13	28	2196	0	0
9.416	1	21	942	7	53	28	2196	0	0
9.417	1	18	942	8	14	28	2196	0	0
9.418	1	23	942	9	15	28	2196	0	0
9.419	1	14	942	10	16	28	2196	0	0
9.42	1	24	943	1	25	28	2196	0	0
9.421	1	1	943	2	26	28	2196	0	0
9.422	1	17	943	3	27	28	2196	0	0
9.423	1	3	943	4	28	28	2196	0	0
9.424	1	8	943	5	34	28	2196	0	0
9.425	1	16	943	6	35	28	2196	0	0
9.426	1	5	943	7	36	28	2196	0	0
9.427	1	2	943	8	37	28	2196	0	0
9.428	1	19	943	9	43	28	2196	0	0
9.429	1	6	943	10	44	28	2196	0	0
9.43	1	25	944	1	45	28	2196	0	0
9.431	1	4	944	2	46	28	2196	0	0
9.432	1	22	944	3	48	28	2196	0	0
9.433	1	12	944	4	49	28	2196	0	0
9.434	1	13	944	5	50	28	2196	0	0
9.435	1	20	944	6	51	28	2196	0	0
9.436	1	0	944	7	1	28	2196	0	0
9.437	1	0	944	8	2	28	2196	0	0
9.438	1	0	944	9	3	28	2196	0	0
9.439	1	10	944	10	4	28	2196	0	0
9.44	1	11	945	1	13	28	2196	0	0
9.441	1	21	945	2	53	28	2196	0	0
9.442	1	18	945	3	14	28	2196	0	0
9.443	1	23	945	4	15	28	2196	0	0
9.444	1	14	945	5	16	28	2196	0	0
9.445	1	24	945	6	25	28	2196	0	0
9.446	1	1	945	7	26	28	2196	0	0
9.447	1	17	945	8	27	28	2196	0	0
9.448	1	3	945	9	28	28	2196	0	0
9.449	1	8	945	10	34	28	2196	0	0
9.45	1	16	946	1	35	28	2196	0	0
9.451	1	5	946	2	36	28	2196	0	0
9.452	1	2	946	3	37	28	2196	0	0
9.453	1	19	946	4	43	28	2196	0	0
9.454	1	6	946	5	44	28	2196	0	0
9.455	1	25	946	6	45	28	2196	0	0
9.456	1	4	946	7	46	28	2196	0	0
9.457	1	22	946	8	48	28	2196	0	0
9.458	1	12	946	9	49	28	2196	0	0
9.459	1	13	946	10	50	28	2196	0	0
9.46	1	20	947	1	51	28	2196	0	0
9.461	1	0	947	2	1	28	2196	0	0
9.462	1	0	947	3	2	28	2196	0	0
9.463	1	0	947	4	3	28	2196	0	0
9.464	1	10	947	5	4	28	2196	0	0
9.465	1	11	947	6	13	28	2196	0	0
9.466	1	21	947	7	53	28	2196	0	0
9.467	1	18	947	8	14	28	2196	0	0
9.468	1	23	947	9	15	28	2196	0	0
9.469	1	14	947	10	16	28	2196	0	0
9.47	1	24	948	1	25	28	2196	0	0
9.471	1	1	948	2	26	28	2196	0	0
9.472	1	17	948	3	27	28	2196	0	0
9.473	1	3	948	4	28	28	2196	0	0
9.474	1	8	948	5	34	28	2196	0	0
9.475	1	16	948	6	35	28	2196	0	0
9.476	1	5	948	7	36	28	2196	0	0
9.477	1	2	948	8	37	28	2196	0	0
9.478	1	19	948	9	43	28	2196	0	0
9.479	1	6	948	10	44	28	2196	0	0
9.48	1	25	949	1	45	28	2196	0	0
9.481	1	4	949	2	46	28	2196	0	0
9.482	1	22	949	3	48	28	2196	0	0
9.483	1	12	949	4	49	28	2196	0	0
9.484	1	13	949	5	50	28	2196	0	0
9.485	1	20	949	6	51	28	2196	0	0
9.486	1	0	949	7	1	28	2196	0	0
9.487	1	0	949	8	2	28	2196	0	0
9.488	1	0	949	9	3	28	2196	0	0
9.489	1	10	949	10	4	28	2196	0	0
9.49	1	11	950	1	13	28	2196	0	0
9.491	1	21	950	2	53	28	2196	0	0
9.492	1	18	950	3	14	28	2196	0	0
9.493	1	23	950	4	15	28	2196	0	0
9.494	1	14	950	5	16	28	2196	0	0
9.495	1	24	950	6	25	28	2196	0	0
9.496	1	1	950	7	26	28	2196	0	0
9.497	1	17	950	8	27	28	2196	0	0
9.498	1	3	950	9	28	28	2196	0	0
9.499	1	8	950	10	34	28	2196	0	0
9.5	1	16	951	1	35	28	2196	0	0
9.501	1	5	951	2	36	28	2196	0	0
9.502	1	2	951	3	37	28	2196	0	0
9.503	1	19	951	4	43	28	2196	0	0
9.504	1	6	951	5	44	28	2196	0	0
9.505	1	25	951	6	45	28	2196	0	0
9.506	1	4	951	7	46	28	2196	0	0
9.507	1	22	951	8	48	28	2196	0	0
9.508	1	12	951	9	49	28	2196	0	0
9.509	1	13	951	10	50	28	2196	0	0
9.51	1	20	952	1	51	28	2196	0	0
9.511	1	0	952	2	1	28	2196	0	0
9.512	1	0	952	3	2	28	2196	0	0
9.513	1	0	952	4	3	28	2196	0	0
9.514	1	10	952	5	4	28	2196	0	0
9.515	1	11	952	6	13	28	2196	0	0
9.516	1	21	952	7	53	28	2196	0	0
9.517	1	18	952	8	14	28	2196	0	0
9.518	1	23	952	9	15	28	2196	0	0
9.519	1	14	952	10	16	28	2196	0	0
9.52	1	24	953	1	25	28	2196	0	0
9.521	1	1	953	2	26	28	2196	0	0
9.522	1	17	953	3	27	28	2196	0	0
9.523	1	3	953	4	28	28	2196	0	0
9.524	1	8	953	5	34	28	2196	0	0
9.525	1	16	953	6	35	28	2196	0	0
9.526	1	5	953	7	36	28	2196	0	0
9.527	1	2	953	8	37	28	2196	0	0
9.528	1	19	953	9	43	28	2196	0	0
9.529	1	6	953	10	44	28	2196	0	0
9.53	1	25	954	1	45	28	2196	0	0
9.531	1	4	954	2	46	28	2196	0	0
9.532	1	22	954	3	48	28	2196	0	0
9.533	1	12	954	4	49	28	2196	0	0
9.534	1	13	954	5	50	28	2196	0	0
9.535	1	20	954	6	51	28	2196	0	0
9.536	1	0	954	7	1	28	2196	0	0
9.537	1	0	954	8	2	28	2196	0	0
9.538	1	0	954	9	3	28	2196	0	0
9.539	1	10	954	10	4	28	2196	0	0
9.54	1	11	955	1	13	28	2196	0	0
9.541	1	21	955	2	53	28	2196	0	0
9.542	1	18	955	3	14	28	2196	0	0
9.543	1	23	955	4	15	28	2196	0	0
9.544	1	14	955	5	16	28	2196	0	0
9.545	1	24	955	6	25	28	2196	0	0
9.546	1	1	955	7	26	28	2196	0	0
9.547	1	17	955	8	27	28	2196	0	0
9.548	1	3	955	9	28	28	2196	0	0
9.549	1	8	955	10	34	28	2196	0	0
9.55	1	16	956	1	35	28	2196	0	0
9.551	1	5	956	2	36	28	2196	0	0
9.552	1	2	956	3	37	28	2196	0	0
9.553	1	19	956	4	43	28	2196	0	0
9.554	1	6	956	5	44	28	2196	0	0
9.555	1	25	956	6	45	28	2196	0	0
9.556	1	4	956	7	46	28	2196	0	0
9.557	1	22	956	8	48	28	2196	0	0
9.558	1	12	956	9	49	28	2196	0	0
9.559	1	13	956	10	50	28	2196	0	0
9.56	1	20	957	1	51	28	2196	0	0
9.561	1	0	957	2	1	28	2196	0	0
9.562	1	0	957	3	2	28	2196	0	0
9.563	1	0	957	4	3	28	2196	0	0
9.564	1	10	957	5	4	28	2196	0	0
9.565	1	11	957	6	13	28	2196	0	0
9.566	1	21	957	7	53	28	2196	0	0
9.567	1	18	957	8	14	28	2196	0	0
9.568	1	23	957	9	15	28	2196	0	0
9.569	1	14	957	10	16	28	2196	0	0
9.57	1	24	958	1	25	28	2196	0	0
9.571	1	1	958	2	26	28	2196	0	0
9.572	1	17	958	3	27	28	2196	0	0
9.573	1	3	958	4	28	28	2196	0	0
9.574	1	8	958	5	34	28	2196	0	0
9.575	1	16	958	6	35	28	2196	0	0
9.576	1	5	958	7	36	28	2196	0	0
9.577	1	2	958	8	37	28	2196	0	0
9.578	1	19	958	9	43	28	2196	0	0
9.579	1	6	958	10	44	28	2196	0	0
9.58	1	25	959	1	45	28	2196	0	0
9.581	1	4	959	2	46	28	2196	0	0
9.582	1	22	959	3	48	28	2196	0	0
9.583	1	12	959	4	49	28	2196	0	0
9.584	1	13	959	5	50	28	2196	0	0
9.585	1	20	959	6	51	28	2196	0	0
9.586	1	0	959	7	1	28	2196	0	0
9.587	1	0	959	8	2	28	2196	0	0
9.588	1	0	959	9	3	28	2196	0	0
9.589	1	10	959	10	4	28	2196	0	0
9.59	1	11	960	1	13	28	2196	0	0
9.591	1	21	960	2	53	28	2196	0	0
9.592	1	18	960	3	14	28	2196	0	0
9.593	1	23	960	4	15	28	2196	0	0
9.594	1	14	960	5	16	28	2196	0	0
9.595	1	24	960	6	25	28	2196	0	0
9.596	1	1	960	7	26	28	2196	0	0
9.597	1	17	960	8	27	28	2196	0	0
9.598	1	3	960	9	28	28	2196	0	0
9.599	1	8	960	10	34	28	2196	0	0
9.6	1	16	961	1	35	28	2196	0	0
9.601	1	5	961	2	36	28	2196	0	0
9.602	1	2	961	3	37	28	2196	0	0
9.603	1	19	961	4	43	28	2196	0	0
9.604	1	6	961	5	44	28	2196	0	0
9.605	1	25	961	6	45	28	2196	0	0
9.606	1	4	961	7	46	28	2196	0	0
9.607	1	22	961	8	48	28	2196	0	0
9.608	1	12	961	9	49	28	2196	0	0
9.609	1	13	961	10	50	28	2196	0	0
9.61	1	20	962	1	51	28	2196	0	0
9.611	1	0	962	2	1	28	2196	0	0
9.612	1	0	962	3	2	28	2196	0	0
9.613	1	0	962	4	3	28	2196	0	0
9.614	1	10	962	5	4	28	2196	0	0
9.615	1	11	962	6	13	28	2196	0	0
9.616	1	21	962	7	53	28	2196	0	0
9.617	1	18	962	8	14	28	2196	0	0
9.618	1	23	962	9	15	28	2196	0	0
9.619	1	14	962	10	16	28	2196	0	0
9.62	1	24	963	1	25	28	2196	0	0
9.621	1	1	963	2	26	28	2196	0	0
9.622	1	17	963	3	27	28	2196	0	0
9.623	1	3	963	4	28	28	2196	0	0
9.624	1	8	963	5	34	28	2196	0	0
9.625	1	16	963	6	35	28	2196	0	0
9.626	1	5	963	7	36	28	2196	0	0
9.627	1	2	963	8	37	28	2196	0	0
9.628	1	19	963	9	43	28	2196	0	0
9.629	1	6	963	10	44	28	2196	0	0
9.63	1	25	964	1	45	28	2196	0	0
9.631	1	4	964	2	46	28	2196	0	0
9.632	1	22	964	3	48	28	2196	0	0
9.633	1	12	964	4	49	28	2196	0	0
9.634	1	13	964	5	50	28	2196	0	0
9.635	1	20	964	6	51	28	2196	0	0
9.636	1	0	964	7	1	28	2196	0	0
9.637	1	0	964	8	2	28	2196	0	0
9.638	1	0	964	9	3	28	2196	0	0
9.639	1	10	964	10	4	28	2196	0	0
9.64	1	11	965	1	13	28	2196	0	0
9.641	1	21	965	2	53	28	2196	0	0
9.642	1	18	965	3	14	28	2196	0	0
9.643	1	23	965	4	15	28	2196	0	0
9.644	1	14	965	5	16	28	2196	0	0
9.645	1	24	965	6	25	28	2196	0	0
9.646	1	1	965	7	26	28	2196	0	0
9.647	1	17	965	8	27	28	2196	0	0
9.648	1	3	965	9	28	28	2196	0	0
9.649	1	8	965	10	34	28	2196	0	0
9.65	1	16	966	1	35	28	2196	0	0
9.651	1	5	966	2	36	28	2196	0	0
9.652	1	2	966	3	37	28	2196	0	0
9.653	1	19	966	4	43	28	2196	0	0
9.654	1	6	966	5	44	28	2196	0	0
9.655	1	25	966	6	45	28	2196	0	0
9.656	1	4	966	7	46	28	2196	0	0
9.657	1	22	966	8	48	28	2196	0	0
9.658	1	12	966	9	49	28	2196	0	0
9.659	1	13	966	10	50	28	2196	0	0
9.66	1	20	967	1	51	28	2196	0	0
9.661	1	0	967	2	1	28	2196	0	0
9.662	1	0	967	3	2	28	2196	0	0
9.663	1	0	967	4	3	28	2196	0	0
9.664	1	10	967	5	4	28	2196	0	0
9.665	1	11	967	6	13	28	2196	0	0
9.666	1	21	967	7	53	28	2196	0	0
9.667	1	18	967	8	14	28	2196	0	0
9.668	1	23	967	9	15	28	2196	0	0
9.669	1	14	967	10	16	28	2196	0	0
9.67	1	24	968	1	25	28	2196	0	0
9.671	1	1	968	2	26	28	2196	0	0
9.672	1	17	968	3	27	28	2196	0	0
9.673	1	3	968	4	28	28	2196	0	0
9.674	1	8	968	5	34	28	2196	0	0
9.675	1	16	968	6	35	28	2196	0	0
9.676	1	5	968	7	36	28	2196	0	0
9.677	1	2	968	8	37	28	2196	0	0
9.678	1	19	968	9	43	28	2196	0	0
9.679	1	6	968	10	44	28	2196	0	0
9.68	1	25	969	1	45	28	2196	0	0
9.681	1	4	969	2	46	28	2196	0	0
9.682	1	22	969	3	48	28	2196	0	0
9.683	1	12	969	4	49	28	2196	0	0
9.684	1	13	969	5	50	28	2196	0	0
9.685	1	20	969	6	51	28	2196	0	0
9.686	1	0	969	7	1	28	2196	0	0
9.687	1	0	969	8	2	28	2196	0	0
9.688	1	0	969	9	3	28	2196	0	0
9.689	1	10	969	10	4	28	2196	0	0
9.69	1	11	970	1	13	28	2196	0	0
9.691	1	21	970	2	53	28	2196	0	0
9.692	1	18	970	3	14	28	2196	0	0
9.693	1	23	970	4	15	28	2196	0	0
9.694	1	14	970	5	16	28	2196	0	0
9.695	1	24	970	6	25	28	2196	0	0
9.696	1	1	970	7	26	28	2196	0	0
9.697	1	17	970	8	27	28	2196	0	0
9.698	1	3	970	9	28	28	2196	0	0
9.699	1	8	970	10	34	28	2196	0	0
9.7	1	16	971	1	35	28	2196	0	0
9.701	1	5	971	2	36	28	2196	0	0
9.702	1	2	971	3	37	28	2196	0	0
9.703	1	19	971	4	43	28	2196	0	0
9.704	1	6	971	5	44	28	2196	0	0
9.705	1	25	971	6	45	28	2196	0	0
9.706	1	4	971	7	46	28	2196	0	0
9.707	1	22	971	8	48	28	2196	0	0
9.708	1	12	971	9	49	28	2196	0	0
9.709	1	13	971	10	50	28	2196	0	0
9.71	1	20	972	1	51	28	2196	0	0
9.711	1	0	972	2	1	28	2196	0	0
9.712	1	0	972	3	2	28	2196	0	0
9.713	1	0	972	4	3	28	2196	0	0
9.714	1	10	972	5	4	28	2196	0	0
9.715	1	11	972	6	13	28	2196	0	0
9.716	1	21	972	7	53	28	2196	0	0
9.717	1	18	972	8	14	28	2196	0	0
9.718	1	23	972	9	15	28	2196	0	0
9.719	1	14	972	10	16	28	2196	0	0
9.72	1	24	973	1	25	28	2196	0	0
9.721	1	1	973	2	26	28	2196	0	0
9.722	1	17	973	3	27	28	2196	0	0
9.723	1	3	973	4	28	28	2196	0	0
9.724	1	8	973	5	34	28	2196	0	0
9.725	1	16	973	6	35	28	2196	0	0
9.726	1	5	973	7	36	28	2196	0	0
9.727	1	2	973	8	37	28	2196	0	0
9.728	1	19	973	9	43	28	2196	0	0
9.729	1	6	973	10	44	28	2196	0	0
9.73	1	25	974	1	45	28	2196	0	0
9.731	1	4	974	2	46	28	2196	0	0
9.732	1	22	974	3	48	28	2196	0	0
9.733	1	12	974	4	49	28	2196	0	0
9.734	1	13	974	5	50	28	2196	0	0
9.735	1	20	974	6	51	28	2196	0	0
9.736	1	0	974	7	1	28	2196	0	0
9.737	1	0	974	8	2	28	2196	0	0
9.738	1	0	974	9	3	28	2196	0	0
9.739	1	10	974	10	4	28	2196	0	0
9.74	1	11	975	1	13	28	2196	0	0
9.741	1	21	975	2	53	28	2196	0	0
9.742	1	18	975	3	14	28	2196	0	0
9.743	1	23	975	4	15	28	2196	0	0
9.744	1	14	975	5	16	28	2196	0	0
9.745	1	24	975	6	25	28	2196	0	0
9.746	1	1	975	7	26	28	2196	0	0
9.747	1	17	975	8	27	28	2196	0	0
9.748	1	3	975	9	28	28	2196	0	0
9.749	1	8	975	10	34	28	2196	0	0
9.75	1	16	976	1	35	28	2196	0	0
9.751	1	5	976	2	36	28	2196	0	0
9.752	1	2	976	3	37	28	2196	0	0
9.753	1	19	976	4	43	28	2196	0	0
9.754	1	6	976	5	44	28	2196	0	0
9.755	1	25	976	6	45	28	2196	0	0
9.756	1	4	976	7	46	28	2196	0	0
9.757	1	22	976	8	48	28	2196	0	0
9.758	1	12	976	9	49	28	2196	0	0
9.759	1	13	976	10	50	28	2196	0	0
9.76	1	20	977	1	51	28	2196	0	0
9.761	1	0	977	2	1	28	2196	0	0
9.762	1	0	977	3	2	28	2196	0	0
9.763	1	0	977	4	3	28	2196	0	0
9.764	1	10	977	5	4	28	2196	0	0
9.765	1	11	977	6	13	28	2196	0	0
9.766	1	21	977	7	53	28	2196	0	0
9.767	1	18	977	8	14	28	2196	0	0
9.768	1	23	977	9	15	28	2196	0	0
9.769	1	14	977	10	16	28	2196	0	0
9.77	1	24	978	1	25	28	2196	0	0
9.771	1	1	978	2	26	28	2196	0	0
9.772	1	17	978	3	27	28	2196	0	0
9.773	1	3	978	4	28	28	2196	0	0
9.774	1	8	978	5	34	28	2196	0	0
9.775	1	16	978	6	35	28	2196	0	0
9.776	1	5	978	7	36	28	2196	0	0
9.777	1	2	978	8	37	28	2196	0	0
9.778	1	19	978	9	43	28	2196	0	0
9.779	1	6	978	10	44	28	2196	0	0
9.78	1	25	979	1	45	28	2196	0	0
9.781	1	4	979	2	46	28	2196	0	0
9.782	1	22	979	3	48	28	2196	0	0
9.783	1	12	979	4	49	28	2196	0	0
9.784	1	13	979	5	50	28	2196	0	0
9.785	1	20	979	6	51	28	2196	0	0
9.786	1	0	979	7	1	28	2196	0	0
9.787	1	0	979	8	2	28	2196	0	0
9.788	1	0	979	9	3	28	2196	0	0
9.789	1	10	979	10	4	28	2196	0	0
9.79	1	11	980	1	13	28	2196	0	0
9.791	1	21	980	2	53	28	2196	0	0
9.792	1	18	980	3	14	28	2196	0	0
9.793	1	23	980	4	15	28	2196	0	0
9.794	1	14	980	5	16	28	2196	0	0
9.795	1	24	980	6	25	28	2196	0	0
9.796	1	1	980	7	26	28	2196	0	0
9.797	1	17	980	8	27	28	2196	0	0
9.798	1	3	980	9	28	28	2196	0	0
9.799	1	8	980	10	34	28	2196	0	0
9.8	1	16	981	1	35	28	2196	0	0
9.801	1	5	981	2	36	28	2196	0	0
9.802	1	2	981	3	37	28	2196	0	0
9.803	1	19	981	4	43	28	2196	0	0
9.804	1	6	981	5	44	28	2196	0	0
9.805	1	25	981	6	45	28	2196	0	0
9.806	1	4	981	7	46	28	2196	0	0
9.807	1	22	981	8	48	28	2196	0	0
9.808	1	12	981	9	49	28	2196	0	0
9.809	1	13	981	10	50	28	2196	0	0
9.81	1	20	982	1	51	28	2196	0	0
9.811	1	0	982	2	1	28	2196	0	0
9.812	1	0	982	3	2	28	2196	0	0
9.813	1	0	982	4	3	28	2196	0	0
9.814	1	10	982	5	4	28	2196	0	0
9.815	1	11	982	6	13	28	2196	0	0
9.816	1	21	982	7	53	28	2196	0	0
9.817	1	18	982	8	14	28	2196	0	0
9.818	1	23	982	9	15	28	2196	0	0
