% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
8.826	1	18	883	7	14	28	2196	0	0
8.827	1	14	883	8	16	28	2196	0	0
8.828	1	1	883	9	26	28	2196	0	0
8.829	1	17	883	10	27	28	2196	0	0
8.83	1	3	884	1	28	28	2196	0	0
8.831	1	8	884	2	34	28	2196	0	0
8.832	1	16	884	3	35	28	2196	0	0
8.833	1	5	884	4	36	28	2196	0	0
8.834	1	2	884	5	37	28	2196	0	0
8.835	1	19	884	6	43	28	2196	0	0
8.836	1	6	884	7	44	28	2196	0	0
8.837	1	4	884	8	46	28	2196	0	0
8.838	1	22	884	9	48	28	2196	0	0
8.839	1	12	884	10	49	28	2196	0	0
8.84	1	13	885	1	50	28	2196	0	0
8.841	1	20	885	2	51	28	2196	0	0
8.842	1	21	885	3	53	28	2196	0	0
8.843	1	23	885	4	15	26	1836	0	0
8.844	1	24	885	5	25	24	1620	0	0
8.845	1	22	885	6	48	28	2196	0	0
8.846	1	25	885	7	45	22	1383	0	0
8.85	1	23	886	1	15	26	1836	0	0
8.851	1	24	886	2	25	24	1620	0	0
8.853	1	25	886	4	45	22	1383	0	0
8.921	1	15	893	2	1	28	2196	0	0
8.922	1	9	893	3	2	28	2196	0	0
8.923	1	7	893	4	3	28	2196	0	0
8.924	1	10	893	5	4	28	2196	0	0
8.925	1	11	893	6	13	28	2196	0	0
8.926	1	18	893	7	14	28	2196	0	0
8.927	1	14	893	8	16	28	2196	0	0
8.928	1	1	893	9	26	28	2196	0	0
8.929	1	17	893	10	27	28	2196	0	0
8.93	1	3	894	1	28	28	2196	0	0
8.931	1	8	894	2	34	28	2196	0	0
8.932	1	16	894	3	35	28	2196	0	0
8.933	1	5	894	4	36	28	2196	0	0
8.934	1	2	894	5	37	28	2196	0	0
8.935	1	19	894	6	43	28	2196	0	0
8.936	1	6	894	7	44	28	2196	0	0
8.937	1	4	894	8	46	28	2196	0	0
8.938	1	22	894	9	48	28	2196	0	0
8.939	1	12	894	10	49	28	2196	0	0
8.94	1	13	895	1	50	28	2196	0	0
8.941	1	20	895	2	51	28	2196	0	0
8.942	1	21	895	3	53	28	2196	0	0
8.943	1	23	895	4	15	26	1836	0	0
8.944	1	24	895	5	25	24	1620	0	0
8.945	1	22	895	6	48	28	2196	0	0
8.946	1	25	895	7	45	22	1383	0	0
8.95	1	23	896	1	15	26	1836	0	0
8.951	1	24	896	2	25	24	1620	0	0
8.953	1	25	896	4	45	22	1383	0	0
9.021	1	15	903	2	1	28	2196	0	0
9.022	1	9	903	3	2	28	2196	0	0
9.023	1	7	903	4	3	28	2196	0	0
9.024	1	10	903	5	4	28	2196	0	0
9.025	1	11	903	6	13	28	2196	0	0
9.026	1	18	903	7	14	28	2196	0	0
9.027	1	14	903	8	16	28	2196	0	0
9.028	1	1	903	9	26	28	2196	0	0
9.029	1	17	903	10	27	28	2196	0	0
9.03	1	3	904	1	28	28	2196	0	0
9.031	1	8	904	2	34	28	2196	0	0
9.032	1	16	904	3	35	28	2196	0	0
9.033	1	5	904	4	36	28	2196	0	0
9.034	1	2	904	5	37	28	2196	0	0
9.035	1	19	904	6	43	28	2196	0	0
9.036	1	6	904	7	44	28	2196	0	0
9.037	1	4	904	8	46	28	2196	0	0
9.038	1	22	904	9	48	28	2196	0	0
9.039	1	12	904	10	49	28	2196	0	0
9.04	1	13	905	1	50	28	2196	0	0
9.041	1	20	905	2	51	28	2196	0	0
9.042	1	21	905	3	53	28	2196	0	0
9.043	1	23	905	4	15	26	1836	0	0
9.044	1	24	905	5	25	24	1620	0	0
9.045	1	22	905	6	48	28	2196	0	0
9.046	1	25	905	7	45	22	1383	0	0
9.05	1	23	906	1	15	26	1836	0	0
9.051	1	24	906	2	25	24	1620	0	0
9.053	1	25	906	4	45	22	1383	0	0
9.121	1	15	913	2	1	28	2196	0	0
9.122	1	9	913	3	2	28	2196	0	0
9.123	1	7	913	4	3	28	2196	0	0
9.124	1	10	913	5	4	28	2196	0	0
9.125	1	11	913	6	13	28	2196	0	0
9.126	1	18	913	7	14	28	2196	0	0
9.127	1	14	913	8	16	28	2196	0	0
9.128	1	1	913	9	26	28	2196	0	0
9.129	1	17	913	10	27	28	2196	0	0
9.13	1	3	914	1	28	28	2196	0	0
9.131	1	8	914	2	34	28	2196	0	0
9.132	1	16	914	3	35	28	2196	0	0
9.133	1	5	914	4	36	28	2196	0	0
9.134	1	2	914	5	37	28	2196	0	0
9.135	1	19	914	6	43	28	2196	0	0
9.136	1	6	914	7	44	28	2196	0	0
9.137	1	4	914	8	46	28	2196	0	0
9.138	1	22	914	9	48	28	2196	0	0
9.139	1	12	914	10	49	28	2196	0	0
9.14	1	13	915	1	50	28	2196	0	0
9.141	1	20	915	2	51	28	2196	0	0
9.142	1	21	915	3	53	28	2196	0	0
9.143	1	23	915	4	15	26	1836	0	0
9.144	1	24	915	5	25	24	1620	0	0
9.145	1	22	915	6	48	28	2196	0	0
9.146	1	25	915	7	45	22	1383	0	0
9.15	1	23	916	1	15	26	1836	0	0
9.151	1	24	916	2	25	24	1620	0	0
9.153	1	25	916	4	45	22	1383	0	0
9.221	1	15	923	2	1	28	2196	0	0
9.222	1	9	923	3	2	28	2196	0	0
9.223	1	7	923	4	3	28	2196	0	0
9.224	1	10	923	5	4	28	2196	0	0
9.225	1	11	923	6	13	28	2196	0	0
9.226	1	18	923	7	14	28	2196	0	0
9.227	1	14	923	8	16	28	2196	0	0
9.228	1	1	923	9	26	28	2196	0	0
9.229	1	17	923	10	27	28	2196	0	0
9.23	1	3	924	1	28	28	2196	0	0
9.231	1	8	924	2	34	28	2196	0	0
9.232	1	16	924	3	35	28	2196	0	0
9.233	1	5	924	4	36	28	2196	0	0
9.234	1	2	924	5	37	28	2196	0	0
9.235	1	19	924	6	43	28	2196	0	0
9.236	1	6	924	7	44	28	2196	0	0
9.237	1	4	924	8	46	28	2196	0	0
9.238	1	22	924	9	48	28	2196	0	0
9.239	1	12	924	10	49	28	2196	0	0
9.24	1	13	925	1	50	28	2196	0	0
9.241	1	20	925	2	51	28	2196	0	0
9.242	1	21	925	3	53	28	2196	0	0
9.243	1	23	925	4	15	26	1836	0	0
9.244	1	24	925	5	25	24	1620	0	0
9.245	1	22	925	6	48	28	2196	0	0
9.246	1	25	925	7	45	22	1383	0	0
9.25	1	23	926	1	15	26	1836	0	0
9.251	1	24	926	2	25	24	1620	0	0
9.253	1	25	926	4	45	22	1383	0	0
9.321	1	15	933	2	1	28	2196	0	0
9.322	1	9	933	3	2	28	2196	0	0
9.323	1	7	933	4	3	28	2196	0	0
9.324	1	10	933	5	4	28	2196	0	0
9.325	1	11	933	6	13	28	2196	0	0
9.326	1	18	933	7	14	28	2196	0	0
9.327	1	14	933	8	16	28	2196	0	0
9.328	1	1	933	9	26	28	2196	0	0
9.329	1	17	933	10	27	28	2196	0	0
9.33	1	3	934	1	28	28	2196	0	0
9.331	1	8	934	2	34	28	2196	0	0
9.332	1	16	934	3	35	28	2196	0	0
9.333	1	5	934	4	36	28	2196	0	0
9.334	1	2	934	5	37	28	2196	0	0
9.335	1	19	934	6	43	28	2196	0	0
9.336	1	6	934	7	44	28	2196	0	0
9.337	1	4	934	8	46	28	2196	0	0
9.338	1	22	934	9	48	28	2196	0	0
9.339	1	12	934	10	49	28	2196	0	0
9.34	1	13	935	1	50	28	2196	0	0
9.341	1	20	935	2	51	28	2196	0	0
9.342	1	21	935	3	53	28	2196	0	0
9.343	1	23	935	4	15	26	1836	0	0
9.344	1	24	935	5	25	24	1620	0	0
9.345	1	22	935	6	48	28	2196	0	0
9.346	1	25	935	7	45	22	1383	0	0
9.35	1	23	936	1	15	26	1836	0	0
9.351	1	24	936	2	25	24	1620	0	0
9.353	1	25	936	4	45	22	1383	0	0
9.421	1	15	943	2	1	28	2196	0	0
9.422	1	9	943	3	2	28	2196	0	0
9.423	1	7	943	4	3	28	2196	0	0
9.424	1	10	943	5	4	28	2196	0	0
9.425	1	11	943	6	13	28	2196	0	0
9.426	1	18	943	7	14	28	2196	0	0
9.427	1	14	943	8	16	28	2196	0	0
9.428	1	1	943	9	26	28	2196	0	0
9.429	1	17	943	10	27	28	2196	0	0
9.43	1	3	944	1	28	28	2196	0	0
9.431	1	8	944	2	34	28	2196	0	0
9.432	1	16	944	3	35	28	2196	0	0
9.433	1	5	944	4	36	28	2196	0	0
9.434	1	2	944	5	37	28	2196	0	0
9.435	1	19	944	6	43	28	2196	0	0
9.436	1	6	944	7	44	28	2196	0	0
9.437	1	4	944	8	46	28	2196	0	0
9.438	1	22	944	9	48	28	2196	0	0
9.439	1	12	944	10	49	28	2196	0	0
9.44	1	13	945	1	50	28	2196	0	0
9.441	1	20	945	2	51	28	2196	0	0
9.442	1	21	945	3	53	28	2196	0	0
9.443	1	23	945	4	15	26	1836	0	0
9.444	1	24	945	5	25	24	1620	0	0
9.445	1	22	945	6	48	28	2196	0	0
9.446	1	25	945	7	45	22	1383	0	0
9.45	1	23	946	1	15	26	1836	0	0
9.451	1	24	946	2	25	24	1620	0	0
9.453	1	25	946	4	45	22	1383	0	0
9.521	1	15	953	2	1	28	2196	0	0
9.522	1	9	953	3	2	28	2196	0	0
9.523	1	7	953	4	3	28	2196	0	0
9.524	1	10	953	5	4	28	2196	0	0
9.525	1	11	953	6	13	28	2196	0	0
9.526	1	18	953	7	14	28	2196	0	0
9.527	1	14	953	8	16	28	2196	0	0
9.528	1	1	953	9	26	28	2196	0	0
9.529	1	17	953	10	27	28	2196	0	0
9.53	1	3	954	1	28	28	2196	0	0
9.531	1	8	954	2	34	28	2196	0	0
9.532	1	16	954	3	35	28	2196	0	0
9.533	1	5	954	4	36	28	2196	0	0
9.534	1	2	954	5	37	28	2196	0	0
9.535	1	19	954	6	43	28	2196	0	0
9.536	1	6	954	7	44	28	2196	0	0
9.537	1	4	954	8	46	28	2196	0	0
9.538	1	22	954	9	48	28	2196	0	0
9.539	1	12	954	10	49	28	2196	0	0
9.54	1	13	955	1	50	28	2196	0	0
9.541	1	20	955	2	51	28	2196	0	0
9.542	1	21	955	3	53	28	2196	0	0
9.543	1	23	955	4	15	26	1836	0	0
9.544	1	24	955	5	25	24	1620	0	0
9.545	1	22	955	6	48	28	2196	0	0
9.546	1	25	955	7	45	22	1383	0	0
9.55	1	23	956	1	15	26	1836	0	0
9.551	1	24	956	2	25	24	1620	0	0
9.553	1	25	956	4	45	22	1383	0	0
9.621	1	15	963	2	1	28	2196	0	0
9.622	1	9	963	3	2	28	2196	0	0
9.623	1	7	963	4	3	28	2196	0	0
9.624	1	10	963	5	4	28	2196	0	0
9.625	1	11	963	6	13	28	2196	0	0
9.626	1	18	963	7	14	28	2196	0	0
9.627	1	14	963	8	16	28	2196	0	0
9.628	1	1	963	9	26	28	2196	0	0
9.629	1	17	963	10	27	28	2196	0	0
9.63	1	3	964	1	28	28	2196	0	0
9.631	1	8	964	2	34	28	2196	0	0
9.632	1	16	964	3	35	28	2196	0	0
9.633	1	5	964	4	36	28	2196	0	0
9.634	1	2	964	5	37	28	2196	0	0
9.635	1	19	964	6	43	28	2196	0	0
9.636	1	6	964	7	44	28	2196	0	0
9.637	1	4	964	8	46	28	2196	0	0
9.638	1	22	964	9	48	28	2196	0	0
9.639	1	12	964	10	49	28	2196	0	0
9.64	1	13	965	1	50	28	2196	0	0
9.641	1	20	965	2	51	28	2196	0	0
9.642	1	21	965	3	53	28	2196	0	0
9.643	1	23	965	4	15	26	1836	0	0
9.644	1	24	965	5	25	24	1620	0	0
9.645	1	22	965	6	48	28	2196	0	0
9.646	1	25	965	7	45	22	1383	0	0
9.65	1	23	966	1	15	26	1836	0	0
9.651	1	24	966	2	25	24	1620	0	0
9.653	1	25	966	4	45	22	1383	0	0
9.721	1	15	973	2	1	28	2196	0	0
9.722	1	9	973	3	2	28	2196	0	0
9.723	1	7	973	4	3	28	2196	0	0
9.724	1	10	973	5	4	28	2196	0	0
9.725	1	11	973	6	13	28	2196	0	0
9.726	1	18	973	7	14	28	2196	0	0
9.727	1	14	973	8	16	28	2196	0	0
9.728	1	1	973	9	26	28	2196	0	0
9.729	1	17	973	10	27	28	2196	0	0
9.73	1	3	974	1	28	28	2196	0	0
9.731	1	8	974	2	34	28	2196	0	0
9.732	1	16	974	3	35	28	2196	0	0
9.733	1	5	974	4	36	28	2196	0	0
9.734	1	2	974	5	37	28	2196	0	0
9.735	1	19	974	6	43	28	2196	0	0
9.736	1	6	974	7	44	28	2196	0	0
9.737	1	4	974	8	46	28	2196	0	0
9.738	1	22	974	9	48	28	2196	0	0
9.739	1	12	974	10	49	28	2196	0	0
9.74	1	13	975	1	50	28	2196	0	0
9.741	1	20	975	2	51	28	2196	0	0
9.742	1	21	975	3	53	28	2196	0	0
9.743	1	23	975	4	15	26	1836	0	0
9.744	1	24	975	5	25	24	1620	0	0
9.745	1	22	975	6	48	28	2196	0	0
9.746	1	25	975	7	45	22	1383	0	0
9.75	1	23	976	1	15	26	1836	0	0
9.751	1	24	976	2	25	24	1620	0	0
9.753	1	25	976	4	45	22	1383	0	0
9.821	1	15	983	2	1	28	2196	0	0
9.822	1	9	983	3	2	28	2196	0	0
9.823	1	7	983	4	3	28	2196	0	0
9.824	1	10	983	5	4	28	2196	0	0
9.825	1	11	983	6	13	28	2196	0	0
9.826	1	18	983	7	14	28	2196	0	0
9.827	1	14	983	8	16	28	2196	0	0
9.828	1	1	983	9	26	28	2196	0	0
9.829	1	17	983	10	27	28	2196	0	0
9.83	1	3	984	1	28	28	2196	0	0
9.831	1	8	984	2	34	28	2196	0	0
9.832	1	16	984	3	35	28	2196	0	0
9.833	1	5	984	4	36	28	2196	0	0
9.834	1	2	984	5	37	28	2196	0	0
9.835	1	19	984	6	43	28	2196	0	0
9.836	1	6	984	7	44	28	2196	0	0
9.837	1	4	984	8	46	28	2196	0	0
9.838	1	22	984	9	48	28	2196	0	0
9.839	1	12	984	10	49	28	2196	0	0
9.84	1	13	985	1	50	28	2196	0	0
9.841	1	20	985	2	51	28	2196	0	0
9.842	1	21	985	3	53	28	2196	0	0
9.843	1	23	985	4	15	26	1836	0	0
9.844	1	24	985	5	25	24	1620	0	0
9.845	1	22	985	6	48	28	2196	0	0
9.846	1	25	985	7	45	22	1383	0	0
9.85	1	23	986	1	15	26	1836	0	0
9.851	1	24	986	2	25	24	1620	0	0
9.853	1	25	986	4	45	22	1383	0	0
9.921	1	15	993	2	1	28	2196	0	0
9.922	1	9	993	3	2	28	2196	0	0
9.923	1	7	993	4	3	28	2196	0	0
9.924	1	10	993	5	4	28	2196	0	0
9.925	1	11	993	6	13	28	2196	0	0
9.926	1	18	993	7	14	28	2196	0	0
9.927	1	14	993	8	16	28	2196	0	0
9.928	1	1	993	9	26	28	2196	0	0
9.929	1	17	993	10	27	28	2196	0	0
9.93	1	3	994	1	28	28	2196	0	0
9.931	1	8	994	2	34	28	2196	0	0
9.932	1	16	994	3	35	28	2196	0	0
9.933	1	5	994	4	36	28	2196	0	0
9.934	1	2	994	5	37	28	2196	0	0
9.935	1	19	994	6	43	28	2196	0	0
9.936	1	6	994	7	44	28	2196	0	0
9.937	1	4	994	8	46	28	2196	0	0
9.938	1	22	994	9	48	28	2196	0	0
9.939	1	12	994	10	49	28	2196	0	0
9.94	1	13	995	1	50	28	2196	0	0
9.941	1	20	995	2	51	28	2196	0	0
9.942	1	21	995	3	53	28	2196	0	0
9.943	1	23	995	4	15	26	1836	0	0
9.944	1	24	995	5	25	24	1620	0	0
9.945	1	22	995	6	48	28	2196	0	0
9.946	1	25	995	7	45	22	1383	0	0
9.95	1	23	996	1	15	26	1836	0	0
9.951	1	24	996	2	25	24	1620	0	0
9.953	1	25	996	4	45	22	1383	0	0
10.021	1	15	1003	2	1	28	2196	0	0
10.022	1	9	1003	3	2	28	2196	0	0
10.023	1	7	1003	4	3	28	2196	0	0
10.024	1	10	1003	5	4	28	2196	0	0
10.025	1	11	1003	6	13	28	2196	0	0
10.026	1	18	1003	7	14	28	2196	0	0
10.027	1	14	1003	8	16	28	2196	0	0
10.028	1	1	1003	9	26	28	2196	0	0
10.029	1	17	1003	10	27	28	2196	0	0
10.03	1	3	1004	1	28	28	2196	0	0
10.031	1	8	1004	2	34	28	2196	0	0
10.032	1	16	1004	3	35	28	2196	0	0
10.033	1	5	1004	4	36	28	2196	0	0
10.034	1	2	1004	5	37	28	2196	0	0
10.035	1	19	1004	6	43	28	2196	0	0
10.036	1	6	1004	7	44	28	2196	0	0
10.037	1	4	1004	8	46	28	2196	0	0
10.038	1	22	1004	9	48	28	2196	0	0
10.039	1	12	1004	10	49	28	2196	0	0
10.04	1	13	1005	1	50	28	2196	0	0
10.041	1	20	1005	2	51	28	2196	0	0
10.042	1	21	1005	3	53	28	2196	0	0
10.043	1	23	1005	4	15	26	1836	0	0
10.044	1	24	1005	5	25	24	1620	0	0
10.045	1	22	1005	6	48	28	2196	0	0
10.046	1	25	1005	7	45	22	1383	0	0
10.05	1	23	1006	1	15	26	1836	0	0
10.051	1	24	1006	2	25	24	1620	0	0
10.053	1	25	1006	4	45	22	1383	0	0
10.121	1	15	1013	2	1	28	2196	0	0
10.122	1	9	1013	3	2	28	2196	0	0
10.123	1	7	1013	4	3	28	2196	0	0
10.124	1	10	1013	5	4	28	2196	0	0
10.125	1	11	1013	6	13	28	2196	0	0
10.126	1	18	1013	7	14	28	2196	0	0
10.127	1	14	1013	8	16	28	2196	0	0
10.128	1	1	1013	9	26	28	2196	0	0
10.129	1	17	1013	10	27	28	2196	0	0
10.13	1	3	1014	1	28	28	2196	0	0
10.131	1	8	1014	2	34	28	2196	0	0
10.132	1	16	1014	3	35	28	2196	0	0
10.133	1	5	1014	4	36	28	2196	0	0
10.134	1	2	1014	5	37	28	2196	0	0
10.135	1	19	1014	6	43	28	2196	0	0
10.136	1	6	1014	7	44	28	2196	0	0
10.137	1	4	1014	8	46	28	2196	0	0
10.138	1	22	1014	9	48	28	2196	0	0
10.139	1	12	1014	10	49	28	2196	0	0
10.14	1	13	1015	1	50	28	2196	0	0
10.141	1	20	1015	2	51	28	2196	0	0
10.142	1	21	1015	3	53	28	2196	0	0
10.143	1	23	1015	4	15	26	1836	0	0
10.144	1	24	1015	5	25	24	1620	0	0
10.145	1	22	1015	6	48	28	2196	0	0
10.146	1	25	1015	7	45	22	1383	0	0
10.15	1	23	1016	1	15	26	1836	0	0
10.151	1	24	1016	2	25	24	1620	0	0
10.153	1	25	1016	4	45	22	1383	0	0
10.221	1	15	1023	2	1	28	2196	0	0
10.222	1	9	1023	3	2	28	2196	0	0
10.223	1	7	1023	4	3	28	2196	0	0
10.224	1	10	1023	5	4	28	2196	0	0
10.225	1	11	1023	6	13	28	2196	0	0
10.226	1	18	1023	7	14	28	2196	0	0
10.227	1	14	1023	8	16	28	2196	0	0
10.228	1	1	1023	9	26	28	2196	0	0
10.229	1	17	1023	10	27	28	2196	0	0
10.23	1	3	1024	1	28	28	2196	0	0
10.231	1	8	1024	2	34	28	2196	0	0
10.232	1	16	1024	3	35	28	2196	0	0
10.233	1	5	1024	4	36	28	2196	0	0
10.234	1	2	1024	5	37	28	2196	0	0
10.235	1	19	1024	6	43	28	2196	0	0
10.236	1	6	1024	7	44	28	2196	0	0
10.237	1	4	1024	8	46	28	2196	0	0
10.238	1	22	1024	9	48	28	2196	0	0
10.239	1	12	1024	10	49	28	2196	0	0
10.24	1	13	1025	1	50	28	2196	0	0
10.241	1	20	1025	2	51	28	2196	0	0
10.242	1	21	1025	3	53	28	2196	0	0
10.243	1	23	1025	4	15	26	1836	0	0
10.244	1	24	1025	5	25	24	1620	0	0
10.245	1	22	1025	6	48	28	2196	0	0
10.246	1	25	1025	7	45	22	1383	0	0
10.25	1	23	1026	1	15	26	1836	0	0
10.251	1	24	1026	2	25	24	1620	0	0
10.253	1	25	1026	4	45	22	1383	0	0
10.321	1	15	1033	2	1	28	2196	0	0
10.322	1	9	1033	3	2	28	2196	0	0
10.323	1	7	1033	4	3	28	2196	0	0
10.324	1	10	1033	5	4	28	2196	0	0
10.325	1	11	1033	6	13	28	2196	0	0
10.326	1	18	1033	7	14	28	2196	0	0
10.327	1	14	1033	8	16	28	2196	0	0
10.328	1	1	1033	9	26	28	2196	0	0
10.329	1	17	1033	10	27	28	2196	0	0
10.33	1	3	1034	1	28	28	2196	0	0
10.331	1	8	1034	2	34	28	2196	0	0
10.332	1	16	1034	3	35	28	2196	0	0
10.333	1	5	1034	4	36	28	2196	0	0
10.334	1	2	1034	5	37	28	2196	0	0
10.335	1	19	1034	6	43	28	2196	0	0
10.336	1	6	1034	7	44	28	2196	0	0
10.337	1	4	1034	8	46	28	2196	0	0
10.338	1	22	1034	9	48	28	2196	0	0
10.339	1	12	1034	10	49	28	2196	0	0
10.34	1	13	1035	1	50	28	2196	0	0
10.341	1	20	1035	2	51	28	2196	0	0
10.342	1	21	1035	3	53	28	2196	0	0
10.343	1	23	1035	4	15	26	1836	0	0
10.344	1	24	1035	5	25	24	1620	0	0
10.345	1	22	1035	6	48	28	2196	0	0
10.346	1	25	1035	7	45	22	1383	0	0
10.35	1	23	1036	1	15	26	1836	0	0
10.351	1	24	1036	2	25	24	1620	0	0
10.353	1	25	1036	4	45	22	1383	0	0
10.421	1	15	1043	2	1	28	2196	0	0
10.422	1	9	1043	3	2	28	2196	0	0
10.423	1	7	1043	4	3	28	2196	0	0
10.424	1	10	1043	5	4	28	2196	0	0
10.425	1	11	1043	6	13	28	2196	0	0
10.426	1	18	1043	7	14	28	2196	0	0
10.427	1	14	1043	8	16	28	2196	0	0
10.428	1	1	1043	9	26	28	2196	0	0
10.429	1	17	1043	10	27	28	2196	0	0
10.43	1	3	1044	1	28	28	2196	0	0
10.431	1	8	1044	2	34	28	2196	0	0
10.432	1	16	1044	3	35	28	2196	0	0
10.433	1	5	1044	4	36	28	2196	0	0
10.434	1	2	1044	5	37	28	2196	0	0
10.435	1	19	1044	6	43	28	2196	0	0
10.436	1	6	1044	7	44	28	2196	0	0
10.437	1	4	1044	8	46	28	2196	0	0
10.438	1	22	1044	9	48	28	2196	0	0
10.439	1	12	1044	10	49	28	2196	0	0
10.44	1	13	1045	1	50	28	2196	0	0
10.441	1	20	1045	2	51	28	2196	0	0
10.442	1	21	1045	3	53	28	2196	0	0
10.443	1	23	1045	4	15	26	1836	0	0
10.444	1	24	1045	5	25	24	1620	0	0
10.445	1	22	1045	6	48	28	2196	0	0
10.446	1	25	1045	7	45	22	1383	0	0
10.45	1	23	1046	1	15	26	1836	0	0
10.451	1	24	1046	2	25	24	1620	0	0
10.453	1	25	1046	4	45	22	1383	0	0
10.521	1	15	1053	2	1	28	2196	0	0
10.522	1	9	1053	3	2	28	2196	0	0
10.523	1	7	1053	4	3	28	2196	0	0
10.524	1	10	1053	5	4	28	2196	0	0
10.525	1	11	1053	6	13	28	2196	0	0
10.526	1	18	1053	7	14	28	2196	0	0
10.527	1	14	1053	8	16	28	2196	0	0
10.528	1	1	1053	9	26	28	2196	0	0
10.529	1	17	1053	10	27	28	2196	0	0
10.53	1	3	1054	1	28	28	2196	0	0
10.531	1	8	1054	2	34	28	2196	0	0
10.532	1	16	1054	3	35	28	2196	0	0
10.533	1	5	1054	4	36	28	2196	0	0
10.534	1	2	1054	5	37	28	2196	0	0
10.535	1	19	1054	6	43	28	2196	0	0
10.536	1	6	1054	7	44	28	2196	0	0
10.537	1	4	1054	8	46	28	2196	0	0
10.538	1	22	1054	9	48	28	2196	0	0
10.539	1	12	1054	10	49	28	2196	0	0
10.54	1	13	1055	1	50	28	2196	0	0
10.541	1	20	1055	2	51	28	2196	0	0
10.542	1	21	1055	3	53	28	2196	0	0
10.543	1	23	1055	4	15	26	1836	0	0
10.544	1	24	1055	5	25	24	1620	0	0
10.545	1	22	1055	6	48	28	2196	0	0
10.546	1	25	1055	7	45	22	1383	0	0
10.55	1	23	1056	1	15	26	1836	0	0
10.551	1	24	1056	2	25	24	1620	0	0
10.553	1	25	1056	4	45	22	1383	0	0
10.621	1	15	1063	2	1	28	2196	0	0
10.622	1	9	1063	3	2	28	2196	0	0
10.623	1	7	1063	4	3	28	2196	0	0
10.624	1	10	1063	5	4	28	2196	0	0
10.625	1	11	1063	6	13	28	2196	0	0
10.626	1	18	1063	7	14	28	2196	0	0
10.627	1	14	1063	8	16	28	2196	0	0
10.628	1	1	1063	9	26	28	2196	0	0
10.629	1	17	1063	10	27	28	2196	0	0
10.63	1	3	1064	1	28	28	2196	0	0
10.631	1	8	1064	2	34	28	2196	0	0
10.632	1	16	1064	3	35	28	2196	0	0
10.633	1	5	1064	4	36	28	2196	0	0
10.634	1	2	1064	5	37	28	2196	0	0
10.635	1	19	1064	6	43	28	2196	0	0
10.636	1	6	1064	7	44	28	2196	0	0
10.637	1	4	1064	8	46	28	2196	0	0
10.638	1	22	1064	9	48	28	2196	0	0
10.639	1	12	1064	10	49	28	2196	0	0
10.64	1	13	1065	1	50	28	2196	0	0
10.641	1	20	1065	2	51	28	2196	0	0
10.642	1	21	1065	3	53	28	2196	0	0
10.643	1	23	1065	4	15	26	1836	0	0
10.644	1	24	1065	5	25	24	1620	0	0
10.645	1	22	1065	6	48	28	2196	0	0
10.646	1	25	1065	7	45	22	1383	0	0
10.65	1	23	1066	1	15	26	1836	0	0
10.651	1	24	1066	2	25	24	1620	0	0
10.653	1	25	1066	4	45	22	1383	0	0
10.721	1	15	1073	2	1	28	2196	0	0
10.722	1	9	1073	3	2	28	2196	0	0
10.723	1	7	1073	4	3	28	2196	0	0
10.724	1	10	1073	5	4	28	2196	0	0
10.725	1	11	1073	6	13	28	2196	0	0
10.726	1	18	1073	7	14	28	2196	0	0
10.727	1	14	1073	8	16	28	2196	0	0
10.728	1	1	1073	9	26	28	2196	0	0
10.729	1	17	1073	10	27	28	2196	0	0
10.73	1	3	1074	1	28	28	2196	0	0
10.731	1	8	1074	2	34	28	2196	0	0
10.732	1	16	1074	3	35	28	2196	0	0
10.733	1	5	1074	4	36	28	2196	0	0
10.734	1	2	1074	5	37	28	2196	0	0
10.735	1	19	1074	6	43	28	2196	0	0
10.736	1	6	1074	7	44	28	2196	0	0
10.737	1	4	1074	8	46	28	2196	0	0
10.738	1	22	1074	9	48	28	2196	0	0
10.739	1	12	1074	10	49	28	2196	0	0
10.74	1	13	1075	1	50	28	2196	0	0
10.741	1	20	1075	2	51	28	2196	0	0
10.742	1	21	1075	3	53	28	2196	0	0
10.743	1	23	1075	4	15	26	1836	0	0
10.744	1	24	1075	5	25	24	1620	0	0
10.745	1	22	1075	6	48	28	2196	0	0
10.746	1	25	1075	7	45	22	1383	0	0
10.75	1	23	1076	1	15	26	1836	0	0
10.751	1	24	1076	2	25	24	1620	0	0
10.753	1	25	1076	4	45	22	1383	0	0
10.821	1	15	1083	2	1	28	2196	0	0
10.822	1	9	1083	3	2	28	2196	0	0
10.823	1	7	1083	4	3	28	2196	0	0
10.824	1	10	1083	5	4	28	2196	0	0
10.825	1	11	1083	6	13	28	2196	0	0
10.826	1	18	1083	7	14	28	2196	0	0
10.827	1	14	1083	8	16	28	2196	0	0
10.828	1	1	1083	9	26	28	2196	0	0
10.829	1	17	1083	10	27	28	2196	0	0
10.83	1	3	1084	1	28	28	2196	0	0
10.831	1	8	1084	2	34	28	2196	0	0
10.832	1	16	1084	3	35	28	2196	0	0
10.833	1	5	1084	4	36	28	2196	0	0
10.834	1	2	1084	5	37	28	2196	0	0
10.835	1	19	1084	6	43	28	2196	0	0
10.836	1	6	1084	7	44	28	2196	0	0
10.837	1	4	1084	8	46	28	2196	0	0
10.838	1	22	1084	9	48	28	2196	0	0
10.839	1	12	1084	10	49	28	2196	0	0
10.84	1	13	1085	1	50	28	2196	0	0
